protocolType,SETS_setName,trait,year_loc,FIELD_name,FIELD_name_1,sub_market,FIELD_plantingSeason,FIELD_pipeline,OBS_numValue,productName,commercialName
FTN,011,LDSR_PUCCSO,2023_IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,2,MX8432,MX8432
FTN,011,LDSR_SETOTU,2023_IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,0,MX8436,MX8436
FTN,011,YLD,2023_IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,146.568684,MX8436,MX8436
FTN,011,SDP_ZZXXFF,2023_IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,18,MX8436,MX8436
FTN,011,LDSR_PUCCSO,2023_IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,3,MX8436,MX8436
FTN,011,LDSR_SETOTU,2023_IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,0,MX8438,MX8438
FTN,011,SDP_ZZXXFF,2023_IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,12,MX8438,MX8438
FTN,011,YLD,2023_IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,147.996861,MX8438,MX8438
FTN,011,LDSR_PUCCSO,2023_IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,2,MX8438,MX8438
FTN,011,LDSR_PUCCSO,2023_IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,2,MY8509,MY8509
FTN,011,LDSR_SETOTU,2023_IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,0,MY8509,MY8509
FTN,011,YLD,2023_IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,149.55335,MY8509,MY8509
FTN,011,SDP_ZZXXFF,2023_IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,8,MY8509,MY8509
FTN,011,YLD,2023_IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,124.64847,P3270W,P3270W
FTN,011,LDSR_PUCCSO,2023_IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,2,P3270W,P3270W
FTN,011,SDP_ZZXXFF,2023_IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,9,P3270W,P3270W
FTN,011,LDSR_SETOTU,2023_IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,0,P3270W,P3270W
FTN,011,LDSR_SETOTU,2023_IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,0,P3274W,P3274W
FTN,011,LDSR_PUCCSO,2023_IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,2,P3274W,P3274W
FTN,011,SDP_ZZXXFF,2023_IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,10,P3274W,P3274W
FTN,011,YLD,2023_IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,IIBANA_GUASAVE_PALOSBLANCOS_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,128.896524,P3274W,P3274W
FTN,012,YLD,2023_IIBANA_GUASAVE_COREREPE_FTNC_W23,IIBANA_GUASAVE_COREREPE_FTNC_W23,IIBANA_GUASAVE_COREREPE_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,115.541835,DK4050,DK4050
FTN,012,YLD,2023_IIBANA_GUASAVE_COREREPE_FTNC_W23,IIBANA_GUASAVE_COREREPE_FTNC_W23,IIBANA_GUASAVE_COREREPE_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,134.648829,DK5021,DK5021
FTN,012,YLD,2023_IIBANA_GUASAVE_COREREPE_FTNC_W23,IIBANA_GUASAVE_COREREPE_FTNC_W23,IIBANA_GUASAVE_COREREPE_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,124.347826,HIPOPOTAMO,HIPOPOTAMO
FTN,012,YLD,2023_IIBANA_GUASAVE_COREREPE_FTNC_W23,IIBANA_GUASAVE_COREREPE_FTNC_W23,IIBANA_GUASAVE_COREREPE_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,135.906011,CALAMAR,CALAMAR
FTN,012,YLD,2023_IIBANA_GUASAVE_COREREPE_FTNC_W23,IIBANA_GUASAVE_COREREPE_FTNC_W23,IIBANA_GUASAVE_COREREPE_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,118.777692,MX8639,MX8639
FTN,012,YLD,2023_IIBANA_GUASAVE_COREREPE_FTNC_W23,IIBANA_GUASAVE_COREREPE_FTNC_W23,IIBANA_GUASAVE_COREREPE_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,140.234114,VX8614,VX8614
FTN,012,YLD,2023_IIBANA_GUASAVE_COREREPE_FTNC_W23,IIBANA_GUASAVE_COREREPE_FTNC_W23,IIBANA_GUASAVE_COREREPE_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,127.897264,VY8502,VY8502
FTN,012,YLD,2023_IIBANA_GUASAVE_COREREPE_FTNC_W23,IIBANA_GUASAVE_COREREPE_FTNC_W23,IIBANA_GUASAVE_COREREPE_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,129.784181,VY8503,VY8503
FTN,012,YLD,2023_IIBANA_GUASAVE_COREREPE_FTNC_W23,IIBANA_GUASAVE_COREREPE_FTNC_W23,IIBANA_GUASAVE_COREREPE_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,126.777006,MX8432,MX8432
FTN,012,YLD,2023_IIBANA_GUASAVE_COREREPE_FTNC_W23,IIBANA_GUASAVE_COREREPE_FTNC_W23,IIBANA_GUASAVE_COREREPE_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,141.500157,MX8436,MX8436
FTN,012,YLD,2023_IIBANA_GUASAVE_COREREPE_FTNC_W23,IIBANA_GUASAVE_COREREPE_FTNC_W23,IIBANA_GUASAVE_COREREPE_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,127.728325,MX8438,MX8438
FTN,012,YLD,2023_IIBANA_GUASAVE_COREREPE_FTNC_W23,IIBANA_GUASAVE_COREREPE_FTNC_W23,IIBANA_GUASAVE_COREREPE_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,123.954492,MY8509,MY8509
FTN,012,YLD,2023_IIBANA_GUASAVE_COREREPE_FTNC_W23,IIBANA_GUASAVE_COREREPE_FTNC_W23,IIBANA_GUASAVE_COREREPE_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,114.5585,P3270W,P3270W
FTN,012,YLD,2023_IIBANA_GUASAVE_COREREPE_FTNC_W23,IIBANA_GUASAVE_COREREPE_FTNC_W23,IIBANA_GUASAVE_COREREPE_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,125.549553,P3274W,P3274W
FTN,013,YLD,2023_IIBANA_GUASAVE_CASABLANCA_FTNC_W23,IIBANA_GUASAVE_CASABLANCA_FTNC_W23,IIBANA_GUASAVE_CASABLANCA_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,111.718451,DK4050,DK4050
FTN,013,YLD,2023_IIBANA_GUASAVE_CASABLANCA_FTNC_W23,IIBANA_GUASAVE_CASABLANCA_FTNC_W23,IIBANA_GUASAVE_CASABLANCA_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,110.412809,DK5021,DK5021
FTN,013,YLD,2023_IIBANA_GUASAVE_CASABLANCA_FTNC_W23,IIBANA_GUASAVE_CASABLANCA_FTNC_W23,IIBANA_GUASAVE_CASABLANCA_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,137.278107,HIPOPOTAMO,HIPOPOTAMO
FTN,013,YLD,2023_IIBANA_GUASAVE_CASABLANCA_FTNC_W23,IIBANA_GUASAVE_CASABLANCA_FTNC_W23,IIBANA_GUASAVE_CASABLANCA_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,128.073017,CALAMAR,CALAMAR
FTN,013,YLD,2023_IIBANA_GUASAVE_CASABLANCA_FTNC_W23,IIBANA_GUASAVE_CASABLANCA_FTNC_W23,IIBANA_GUASAVE_CASABLANCA_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,134.479329,MX8639,MX8639
FTN,013,YLD,2023_IIBANA_GUASAVE_CASABLANCA_FTNC_W23,IIBANA_GUASAVE_CASABLANCA_FTNC_W23,IIBANA_GUASAVE_CASABLANCA_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,134.048033,VX8614,VX8614
FTN,013,YLD,2023_IIBANA_GUASAVE_CASABLANCA_FTNC_W23,IIBANA_GUASAVE_CASABLANCA_FTNC_W23,IIBANA_GUASAVE_CASABLANCA_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,115.611246,VY8502,VY8502
FTN,013,YLD,2023_IIBANA_GUASAVE_CASABLANCA_FTNC_W23,IIBANA_GUASAVE_CASABLANCA_FTNC_W23,IIBANA_GUASAVE_CASABLANCA_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,109.948718,MX8432,MX8432
FTN,013,YLD,2023_IIBANA_GUASAVE_CASABLANCA_FTNC_W23,IIBANA_GUASAVE_CASABLANCA_FTNC_W23,IIBANA_GUASAVE_CASABLANCA_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,123.480992,MX8436,MX8436
FTN,013,YLD,2023_IIBANA_GUASAVE_CASABLANCA_FTNC_W23,IIBANA_GUASAVE_CASABLANCA_FTNC_W23,IIBANA_GUASAVE_CASABLANCA_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,115.342383,MX8438,MX8438
FTN,013,YLD,2023_IIBANA_GUASAVE_CASABLANCA_FTNC_W23,IIBANA_GUASAVE_CASABLANCA_FTNC_W23,IIBANA_GUASAVE_CASABLANCA_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,130.378621,MY8509,MY8509
FTN,013,YLD,2023_IIBANA_GUASAVE_CASABLANCA_FTNC_W23,IIBANA_GUASAVE_CASABLANCA_FTNC_W23,IIBANA_GUASAVE_CASABLANCA_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,123.80338,P3270W,P3270W
FTN,013,YLD,2023_IIBANA_GUASAVE_CASABLANCA_FTNC_W23,IIBANA_GUASAVE_CASABLANCA_FTNC_W23,IIBANA_GUASAVE_CASABLANCA_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,132.588931,P3274W,P3274W
FTN,014,YLD,2023_IIBANA_GUASAVE_LA COSTEÑA_FTNC_W23,IIBANA_GUASAVE_LA COSTEÑA_FTNC_W23,IIBANA_GUASAVE_LA COSTEÑA_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,123.422569,DK4050,DK4050
FTN,014,YLD,2023_IIBANA_GUASAVE_LA COSTEÑA_FTNC_W23,IIBANA_GUASAVE_LA COSTEÑA_FTNC_W23,IIBANA_GUASAVE_LA COSTEÑA_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,132.142242,DK5021,DK5021
FTN,014,YLD,2023_IIBANA_GUASAVE_LA COSTEÑA_FTNC_W23,IIBANA_GUASAVE_LA COSTEÑA_FTNC_W23,IIBANA_GUASAVE_LA COSTEÑA_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,147.392811,HIPOPOTAMO,HIPOPOTAMO
FTN,014,YLD,2023_IIBANA_GUASAVE_LA COSTEÑA_FTNC_W23,IIBANA_GUASAVE_LA COSTEÑA_FTNC_W23,IIBANA_GUASAVE_LA COSTEÑA_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,143.17101,CALAMAR,CALAMAR
FTN,014,YLD,2023_IIBANA_GUASAVE_LA COSTEÑA_FTNC_W23,IIBANA_GUASAVE_LA COSTEÑA_FTNC_W23,IIBANA_GUASAVE_LA COSTEÑA_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,121.127835,MX8639,MX8639
FTN,014,YLD,2023_IIBANA_GUASAVE_LA COSTEÑA_FTNC_W23,IIBANA_GUASAVE_LA COSTEÑA_FTNC_W23,IIBANA_GUASAVE_LA COSTEÑA_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,120.307922,VX8614,VX8614
FTN,014,YLD,2023_IIBANA_GUASAVE_LA COSTEÑA_FTNC_W23,IIBANA_GUASAVE_LA COSTEÑA_FTNC_W23,IIBANA_GUASAVE_LA COSTEÑA_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,138.214671,VY8502,VY8502
FTN,014,YLD,2023_IIBANA_GUASAVE_LA COSTEÑA_FTNC_W23,IIBANA_GUASAVE_LA COSTEÑA_FTNC_W23,IIBANA_GUASAVE_LA COSTEÑA_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,126.7402,VY8503,VY8503
FTN,014,YLD,2023_IIBANA_GUASAVE_LA COSTEÑA_FTNC_W23,IIBANA_GUASAVE_LA COSTEÑA_FTNC_W23,IIBANA_GUASAVE_LA COSTEÑA_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,118.572988,MX8432,MX8432
FTN,014,YLD,2023_IIBANA_GUASAVE_LA COSTEÑA_FTNC_W23,IIBANA_GUASAVE_LA COSTEÑA_FTNC_W23,IIBANA_GUASAVE_LA COSTEÑA_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,137.676095,MX8436,MX8436
FTN,014,YLD,2023_IIBANA_GUASAVE_LA COSTEÑA_FTNC_W23,IIBANA_GUASAVE_LA COSTEÑA_FTNC_W23,IIBANA_GUASAVE_LA COSTEÑA_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,138.513242,MX8438,MX8438
FTN,014,YLD,2023_IIBANA_GUASAVE_LA COSTEÑA_FTNC_W23,IIBANA_GUASAVE_LA COSTEÑA_FTNC_W23,IIBANA_GUASAVE_LA COSTEÑA_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,145.87235,MY8509,MY8509
FTN,014,YLD,2023_IIBANA_GUASAVE_LA COSTEÑA_FTNC_W23,IIBANA_GUASAVE_LA COSTEÑA_FTNC_W23,IIBANA_GUASAVE_LA COSTEÑA_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,140.751805,P3270W,P3270W
FTN,014,YLD,2023_IIBANA_GUASAVE_LA COSTEÑA_FTNC_W23,IIBANA_GUASAVE_LA COSTEÑA_FTNC_W23,IIBANA_GUASAVE_LA COSTEÑA_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,139.388369,P3274W,P3274W
FTN,016,YLD,2023_IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,122.544642,DK4050,DK4050
FTN,016,LDSR_PUCCSO,2023_IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,1,DK4050,DK4050
FTN,016,LDSR_PUCCSO,2023_IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,1,DK5021,DK5021
FTN,016,YLD,2023_IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,130.594083,DK5021,DK5021
FTN,016,LDSR_PUCCSO,2023_IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,1,HIPOPOTAMO,HIPOPOTAMO
FTN,016,YLD,2023_IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,134.681131,HIPOPOTAMO,HIPOPOTAMO
FTN,016,LDSR_PUCCSO,2023_IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,2,CALAMAR,CALAMAR
FTN,016,YLD,2023_IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,109.707824,CALAMAR,CALAMAR
FTN,016,YLD,2023_IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,121.430112,MX8639,MX8639
FTN,016,LDSR_PUCCSO,2023_IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,1,MX8639,MX8639
FTN,016,YLD,2023_IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,119.050888,VX8614,VX8614
FTN,016,LDSR_PUCCSO,2023_IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,1,VX8614,VX8614
FTN,016,LDSR_PUCCSO,2023_IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,3,VY8502,VY8502
FTN,016,YLD,2023_IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,119.55687,VY8502,VY8502
FTN,016,YLD,2023_IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,106.570414,MX8432,MX8432
FTN,016,LDSR_PUCCSO,2023_IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,1,MX8432,MX8432
FTN,016,YLD,2023_IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,117.260355,MX8436,MX8436
FTN,016,LDSR_PUCCSO,2023_IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,1,MX8436,MX8436
FTN,016,YLD,2023_IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,132.225641,MX8438,MX8438
FTN,016,LDSR_PUCCSO,2023_IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,1,MX8438,MX8438
FTN,016,YLD,2023_IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,123.411703,MY8509,MY8509
FTN,016,LDSR_PUCCSO,2023_IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,1,MY8509,MY8509
FTN,016,YLD,2023_IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,93.289152,P3270W,P3270W
FTN,016,LDSR_PUCCSO,2023_IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,3,P3270W,P3270W
FTN,016,YLD,2023_IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,89.595792,P3274W,P3274W
FTN,016,LDSR_PUCCSO,2023_IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,IIBANA_GUASAVE_FLORDEMAYO_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,2,P3274W,P3274W
FTN,018,SDP_FUSASP,2023_MAFELIX_ANGOSTURA_BATURY_FTNC_W23,MAFELIX_ANGOSTURA_BATURY_FTNC_W23,MAFELIX_ANGOSTURA_BATURY_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,49,DK4050,DK4050
FTN,018,YLD,2023_MAFELIX_ANGOSTURA_BATURY_FTNC_W23,MAFELIX_ANGOSTURA_BATURY_FTNC_W23,MAFELIX_ANGOSTURA_BATURY_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,154.316907,DK4050,DK4050
FTN,018,LDSR_PUCCSO,2023_MAFELIX_ANGOSTURA_BATURY_FTNC_W23,MAFELIX_ANGOSTURA_BATURY_FTNC_W23,MAFELIX_ANGOSTURA_BATURY_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,1,DK4050,DK4050
FTN,018,SDP_FUSASP,2023_MAFELIX_ANGOSTURA_BATURY_FTNC_W23,MAFELIX_ANGOSTURA_BATURY_FTNC_W23,MAFELIX_ANGOSTURA_BATURY_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,19,DK5021,DK5021
FTN,018,LDSR_PUCCSO,2023_MAFELIX_ANGOSTURA_BATURY_FTNC_W23,MAFELIX_ANGOSTURA_BATURY_FTNC_W23,MAFELIX_ANGOSTURA_BATURY_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,1,DK5021,DK5021
FTN,018,YLD,2023_MAFELIX_ANGOSTURA_BATURY_FTNC_W23,MAFELIX_ANGOSTURA_BATURY_FTNC_W23,MAFELIX_ANGOSTURA_BATURY_FTNC_W23,WHITE HIGH TIER,2023,ME1 PACIFIC,157.043577,DK5021,DK5021
